employee_id,name,age,salary,join_date,department,gender,country,city,weight_kg,is_active,review,price,target
5311,Charlie O.,29.0,15000.0,2023-05-12,Sales,Female,United Kingdom,Chattogram,129.4,True,No Review,176.77,0
116,Eve T.,41.0,30293.0,2022-10-28,Sales,Male,Bangladesh,Chattogram,98.6,True,No Review,346.04,0
3741,Hasan M.,62.0,119900.0,2017-07-12,Hr,Male,United States,Dhaka,50.8,True,No Review,490.53,0
9655,Frank I.,19.0,56706.0,2018-08-15,Finance,Female,United States,Rajshahi,88.3,True,No Review,140.34,0
4078,Alice J.,46.0,75758.0,2016-08-07,Hr,Female,United States,Khulna,70.7,True,No Review,380.95,0
6424,Ira N.,47.0,79751.0,2023-05-17,Sales,Female,United Kingdom,Khulna,119.0,True,No Review,327.49,0
1059,Grace R.,38.0,85535.0,2020-11-04,Marketing,Male,United States,Khulna,55.7,True,No Review,169.27,0
14222,Diana U.,25.0,99489.0,2022-06-15,Sales,Female,United Kingdom,Khulna,72.1,True,No Review,409.48,1
1567,Alice U.,35.0,99539.0,2017-12-25,Finance,Female,Bangladesh,Khulna,82.0,True,No Review,469.32,0
6346,Grace V.,64.0,58159.0,2014-03-24,Engineering,Male,United States,Rajshahi,92.5,True,No Review,399.52,0
10057,Diana X.,26.0,102941.0,2017-07-12,Marketing,Male,Bangladesh,Sylhet,116.6,True,No Review,305.28,0
13370,Ira M.,26.0,105955.0,2018-07-07,Sales,Female,United States,Rajshahi,99.6,True,No Review,463.59,0
6578,Hasan W.,36.0,116244.0,2017-07-12,Marketing,Female,United States,Chattogram,77.3,True,No Review,174.14,0
11917,Grace B.,23.0,77910.0,2013-05-09,Engineering,Male,United States,Sylhet,77.3,True,No Review,306.72,0
4615,Alice R.,42.0,40351.0,2010-01-09,Sales,Male,United Kingdom,Sylhet,85.0,True,No Review,227.06,0
8533,Bob E.,41.0,15000.0,2010-01-09,Marketing,Male,United States,Dhaka,80.5,True,No Review,347.42,0
2067,Alice P.,54.0,108292.0,2020-02-26,Engineering,Male,United States,Sylhet,73.0,True,No Review,417.62,0
11651,John D.,35.0,101785.0,2013-07-11,Finance,Male,Bangladesh,Dhaka,101.0,True,No Review,451.17,0
10604,Alice B.,26.0,76336.0,2013-12-31,Marketing,Male,United Kingdom,Sylhet,70.5,True,No Review,206.15,0
10571,Ira K.,36.0,47460.0,2017-07-12,Hr,Male,United States,Chattogram,69.2,True,No Review,451.5,0
14334,Frank N.,39.0,85739.0,2017-07-12,Hr,Male,United States,Dhaka,94.2,True,No Review,59.1,0
12348,Diana M.,30.0,90373.0,2011-10-19,Engineering,Male,United States,Chattogram,120.9,True,No Review,211.84,0
2461,John H.,55.0,37688.0,2024-05-19,Sales,Male,United States,Rajshahi,74.2,True,No Review,390.77,1
11049,Bob E.,29.0,35270.0,2018-03-31,Engineering,Male,Bangladesh,Dhaka,70.7,True,No Review,456.2,0
13541,Bob D.,61.0,115231.0,2019-11-14,Hr,Male,United States,Dhaka,91.0,True,No Review,61.87,0
7046,Eve M.,25.0,119578.0,2023-02-23,Engineering,Female,United States,Sylhet,63.0,True,No Review,244.98000000000002,0
259,Grace Q.,45.0,61776.0,2011-01-29,Marketing,Male,United States,Chattogram,128.8,True,No Review,180.33,0
16269,Diana X.,47.0,100887.0,2014-09-26,Sales,Male,Bangladesh,Sylhet,92.0,True,No Review,108.37,0
15614,Ira X.,56.0,74404.5,2010-06-20,Finance,Female,United Kingdom,Dhaka,55.0,True,No Review,360.86,0
3612,Grace O.,58.0,53702.0,2020-10-31,Sales,Male,United Kingdom,Chattogram,83.5,True,No Review,318.62,0
13038,Frank Q.,54.0,64091.0,2011-09-24,Sales,Male,United States,Khulna,99.4,True,No Review,470.7,0
9336,Hasan I.,21.0,63756.0,2017-07-12,Engineering,Male,United States,Rajshahi,47.7,True,No Review,167.57,0
7953,John O.,18.0,103263.0,2012-08-02,Finance,Female,United States,Khulna,64.3,True,No Review,225.6,0
13284,John N.,60.0,63055.0,2012-07-11,Hr,Male,United States,Khulna,77.0,True,No Review,390.99,0
8850,Eve H.,18.0,87221.0,2010-11-13,Marketing,Male,Bangladesh,Chattogram,64.3,True,No Review,296.29,0
737,Charlie P.,63.0,50164.0,2017-07-12,Hr,Female,United Kingdom,Chattogram,104.9,True,No Review,104.19,0
11064,Hasan I.,42.0,81601.0,2010-02-09,Engineering,Female,Bangladesh,Sylhet,48.2,True,No Review,484.24,0
9098,John Q.,40.0,74404.5,2014-12-28,Engineering,Male,United States,Dhaka,75.5,True,No Review,73.0,0
12656,Grace C.,19.0,45008.0,2014-07-27,Finance,Female,United Kingdom,Rajshahi,85.5,True,No Review,222.1,0
4993,Charlie C.,37.0,56126.0,2017-07-12,Engineering,Female,United Kingdom,Dhaka,89.4,True,No Review,310.01,0
5077,Grace H.,54.0,101247.0,2020-06-25,Finance,Male,United States,Rajshahi,47.9,True,No Review,304.73,0
16205,Alice A.,27.0,110008.0,2022-04-09,Marketing,Male,United Kingdom,Chattogram,71.8,True,No Review,269.75,1
17007,Bob W.,24.0,44702.0,2015-12-22,Sales,Male,Bangladesh,Chattogram,125.6,True,No Review,280.03,0
15367,Charlie A.,57.0,32327.0,2021-05-21,Finance,Female,Bangladesh,Chattogram,47.5,True,No Review,410.52,0
17583,Diana Q.,48.0,51909.0,2014-05-02,Sales,Female,United States,Khulna,99.0,True,No Review,54.76,0
574,Grace N.,44.0,51000.0,2017-07-12,Engineering,Male,United States,Sylhet,89.1,True,No Review,156.84,0
6602,Frank C.,46.0,115085.0,2017-07-12,Sales,Male,United States,Rajshahi,48.0,True,No Review,204.18,0
12966,Grace G.,55.0,66706.0,2023-12-02,Hr,Male,Bangladesh,Khulna,83.9,True,No Review,457.41,0
17071,Alice U.,22.0,78590.0,2019-03-05,Marketing,Female,United States,Khulna,72.6,True,No Review,427.92,0
17757,Hasan V.,23.0,84744.0,2019-01-04,Finance,Female,United States,Chattogram,60.0,True,No Review,371.33,0
5316,John V.,56.0,79369.0,2011-07-29,Marketing,Female,Bangladesh,Chattogram,126.2,True,No Review,114.53,0
7756,Grace A.,34.0,32004.0,2014-03-06,Marketing,Male,United States,Dhaka,91.1,True,No Review,244.98000000000002,0
2254,Diana E.,42.0,80466.0,2017-11-22,Marketing,Male,United States,Dhaka,70.0,True,No Review,186.39,0
6351,Alice M.,33.0,119173.0,2010-11-14,Engineering,Male,Bangladesh,Chattogram,51.2,True,No Review,292.81,0
18837,Charlie N.,41.0,74404.5,2024-01-18,Marketing,Female,Bangladesh,Rajshahi,97.8,True,No Review,212.2,0
18642,Hasan G.,26.0,98415.0,2017-07-12,Marketing,Female,Bangladesh,Chattogram,80.5,True,No Review,129.82,0
9779,Eve O.,56.0,75907.0,2017-07-12,Marketing,Female,United States,Sylhet,126.9,True,No Review,244.98000000000002,0
1435,Bob H.,54.0,76221.0,2013-08-05,Marketing,Male,United States,Rajshahi,121.4,True,No Review,418.73,0
16242,Ira W.,37.0,74404.5,2022-05-02,Hr,Male,United Kingdom,Rajshahi,92.2,True,No Review,202.85,0
6032,Hasan R.,62.0,82381.0,2023-03-30,Hr,Male,United States,Rajshahi,56.1,True,No Review,382.68,0
413,Diana Q.,44.0,83475.0,2015-02-02,Finance,Female,Bangladesh,Khulna,129.0,True,No Review,264.11,1
3338,Hasan L.,58.0,34598.0,2019-10-15,Finance,Male,Bangladesh,Khulna,86.9,True,No Review,493.88,0
12759,Grace S.,33.0,100290.0,2024-07-16,Marketing,Female,United States,Chattogram,68.1,True,No Review,8.83,0
3617,Grace A.,34.0,69846.0,2016-04-14,Sales,Female,Bangladesh,Rajshahi,98.4,True,No Review,206.1,0
4050,Hasan W.,20.0,52903.0,2017-11-19,Hr,Female,United Kingdom,Khulna,119.6,True,No Review,126.86,0
12080,Frank W.,19.0,60680.0,2021-01-30,Marketing,Female,Bangladesh,Dhaka,59.2,True,No Review,268.33,0
3161,Hasan X.,35.0,163212.0,2014-08-12,Engineering,Male,Bangladesh,Chattogram,122.3,True,No Review,328.97,0
19212,Ira E.,62.0,54808.0,2018-01-12,Sales,Male,United States,Sylhet,96.3,True,No Review,316.64,0
18561,John Q.,57.0,30734.0,2014-07-14,Engineering,Female,United Kingdom,Sylhet,50.3,True,No Review,118.05,0
4584,Charlie S.,26.0,104458.0,2017-07-12,Engineering,Male,Bangladesh,Dhaka,54.0,True,No Review,127.55,0
2767,Ira F.,39.0,58405.0,2014-10-13,Finance,Female,Bangladesh,Sylhet,106.5,True,No Review,364.37,0
14565,Ira M.,19.0,45576.0,2013-11-11,Marketing,Male,United States,Rajshahi,128.9,True,No Review,355.4,0
12601,Charlie F.,25.0,46854.0,2022-05-20,Sales,Male,Bangladesh,Sylhet,76.9,True,No Review,361.26,0
2424,Alice O.,52.0,101390.0,2013-11-30,Sales,Male,United States,Sylhet,95.6,True,No Review,421.05,0
3731,Grace W.,55.0,69650.0,2014-08-13,Hr,Male,Bangladesh,Chattogram,96.8,True,No Review,344.45,0
19804,Ira A.,57.0,60145.0,2014-08-13,Hr,Male,United States,Chattogram,119.6,True,No Review,188.84,0
2628,Diana R.,41.0,107641.0,2017-07-12,Hr,Female,United States,Rajshahi,128.2,True,No Review,474.66,0
6484,Bob Z.,64.0,74404.5,2010-09-21,Marketing,Female,United States,Sylhet,121.9,True,No Review,157.3,0
802,Ira M.,47.0,49804.0,2017-07-12,Finance,Male,United States,Sylhet,103.7,True,No Review,184.27,0
85,Diana H.,31.0,65648.0,2022-11-27,Finance,Female,Bangladesh,Sylhet,113.7,True,No Review,482.4,0
12731,Alice V.,60.0,42116.0,2019-09-11,Finance,Male,United Kingdom,Dhaka,88.1,True,No Review,60.78,0
8320,Ira L.,62.0,74404.5,2022-08-02,Sales,Female,Bangladesh,Khulna,99.8,True,No Review,288.23,0
8722,Eve Q.,44.0,95562.0,2024-10-17,Sales,Male,Bangladesh,Dhaka,98.0,True,No Review,305.07,0
2233,Ira Y.,45.0,48566.0,2016-03-27,Engineering,Female,Bangladesh,Sylhet,51.6,True,No Review,258.8,0
16773,Charlie T.,45.0,107156.0,2021-06-30,Engineering,Male,Bangladesh,Rajshahi,123.7,True,No Review,215.98,0
10420,Alice Q.,21.0,68732.0,2017-07-11,Sales,Female,Bangladesh,Sylhet,91.9,True,No Review,366.59,0
5952,Alice M.,45.0,73967.0,2014-03-02,Engineering,Female,United States,Khulna,79.9,True,No Review,179.41,0
5628,Diana A.,19.0,40782.0,2022-05-27,Marketing,Male,United States,Dhaka,75.9,True,No Review,277.97,0
11,Eve X.,63.0,119574.0,2018-04-19,Finance,Female,United States,Rajshahi,126.0,True,No Review,444.14,0
7273,Diana T.,64.0,117884.0,2013-08-22,Sales,Female,Bangladesh,Khulna,129.9,True,No Review,469.37,0
3677,Alice S.,38.0,68994.0,2013-05-05,Hr,Male,United States,Khulna,105.2,True,No Review,53.26,0
15175,Hasan D.,59.0,58915.0,2017-11-14,Engineering,Female,United States,Rajshahi,81.5,True,No Review,324.08,1
17844,Ira L.,47.0,74404.5,2017-07-12,Hr,Male,United States,Sylhet,78.5,True,No Review,82.32,0
8312,Eve G.,53.0,100926.0,2024-09-03,Sales,Male,Bangladesh,Sylhet,65.7,True,No Review,205.93,0
19386,Charlie T.,45.0,74404.5,2020-06-17,Sales,Female,United Kingdom,Sylhet,80.7,True,No Review,445.78,0
17207,John L.,18.0,86446.0,2021-11-09,Engineering,Male,Bangladesh,Sylhet,66.1,True,No Review,328.59,0
2341,Ira R.,36.0,101518.0,2017-07-12,Hr,Male,United States,Sylhet,91.0,True,No Review,287.7,0
14772,Hasan F.,56.0,39284.0,2012-12-04,Engineering,Male,United Kingdom,Sylhet,63.2,True,No Review,477.52,0
318,Eve I.,22.0,79392.0,2024-12-18,Engineering,Male,United States,Dhaka,77.8,True,No Review,463.34,0
11397,Eve V.,42.0,15000.0,2016-01-06,Engineering,Female,United Kingdom,Khulna,122.1,True,No Review,195.8,0
10739,Grace K.,60.0,115876.0,2017-07-17,Hr,Female,Bangladesh,Sylhet,54.6,True,No Review,331.1,0
3539,John D.,37.0,118378.0,2010-10-01,Sales,Female,United States,Dhaka,76.4,True,No Review,397.46,0
8897,Alice A.,41.0,72856.0,2013-10-01,Sales,Male,Bangladesh,Rajshahi,117.3,True,No Review,333.02,0
4146,Alice I.,57.0,42210.0,2023-10-08,Sales,Female,Bangladesh,Rajshahi,45.8,True,No Review,143.36,0
11350,Ira P.,41.0,163212.0,2018-02-19,Sales,Male,Bangladesh,Chattogram,53.6,True,No Review,35.41,0
9955,Charlie P.,19.0,91077.0,2018-02-19,Engineering,Male,United States,Khulna,115.4,True,No Review,393.9,0
8276,John L.,19.0,74494.0,2019-10-07,Hr,Female,United States,Rajshahi,60.8,True,No Review,186.42,0
13853,Alice Y.,30.0,100597.0,2018-05-02,Sales,Male,United States,Dhaka,47.6,True,No Review,156.49,1
6372,Ira J.,41.0,83543.0,2018-03-01,Finance,Male,Bangladesh,Khulna,117.4,True,No Review,290.29,0
15970,Eve C.,28.0,38589.0,2021-04-01,Sales,Female,Bangladesh,Rajshahi,87.7,True,No Review,175.3,0
597,John Z.,41.0,69178.0,2023-02-18,Finance,Male,Bangladesh,Dhaka,129.2,True,No Review,476.11,0
13050,Charlie L.,23.0,35181.0,2022-08-12,Sales,Female,United States,Rajshahi,81.2,True,No Review,395.98,0
18579,Alice B.,55.0,47957.0,2015-01-30,Marketing,Male,United States,Khulna,85.4,True,No Review,422.02,0
544,Eve B.,32.0,106386.0,2016-08-02,Marketing,Female,Bangladesh,Khulna,116.1,True,No Review,244.98000000000002,0
14313,Alice O.,24.0,30101.0,2013-02-06,Finance,Male,United States,Dhaka,56.0,True,No Review,274.18,0
15844,Alice J.,41.0,110505.0,2019-07-12,Finance,Female,United States,Khulna,83.3,True,No Review,83.15,0
16339,John V.,40.0,69966.0,2022-09-18,Sales,Male,United States,Khulna,124.9,True,No Review,336.72,0
10149,Diana B.,41.0,99713.0,2019-12-29,Finance,Female,Bangladesh,Dhaka,127.4,True,No Review,492.3,0
19996,Charlie D.,19.0,74404.5,2015-05-17,Sales,Female,United States,Dhaka,63.2,True,No Review,183.46,0
9221,Diana J.,39.0,65772.0,2011-10-26,Finance,Female,United States,Chattogram,96.4,True,No Review,315.27,0
19026,Alice U.,35.0,46167.0,2010-10-20,Sales,Male,United Kingdom,Rajshahi,59.1,True,No Review,108.8,0
9172,Hasan X.,21.0,48185.0,2013-08-28,Sales,Male,United Kingdom,Dhaka,57.5,True,No Review,299.68,0
12993,Diana J.,41.0,82977.0,2011-04-01,Hr,Female,United Kingdom,Dhaka,83.0,True,No Review,111.76,0
19229,Ira C.,47.0,86942.0,2019-11-13,Sales,Female,Bangladesh,Rajshahi,90.1,True,No Review,486.73,0
16435,Bob E.,61.0,42291.0,2019-11-13,Finance,Male,United Kingdom,Dhaka,85.3,True,No Review,188.39,0
9553,Alice Y.,50.0,106413.0,2014-09-13,Sales,Male,United Kingdom,Dhaka,93.2,True,No Review,35.5,0
16125,Grace J.,61.0,118248.0,2017-11-17,Hr,Female,United Kingdom,Chattogram,81.1,True,No Review,116.05,0
6068,Frank P.,41.0,62268.0,2014-12-14,Sales,Female,United States,Khulna,122.2,True,No Review,203.05,0
5075,Ira U.,62.0,55833.0,2017-07-12,Sales,Female,United Kingdom,Sylhet,98.4,True,No Review,106.34,1
13326,Grace F.,25.0,45523.0,2016-12-05,Hr,Female,United States,Chattogram,63.9,True,No Review,488.0,0
3138,Eve E.,63.0,96833.0,2013-09-24,Sales,Male,United States,Dhaka,85.8,True,No Review,288.57,0
10088,Frank O.,59.0,99863.0,2019-11-30,Sales,Male,United States,Chattogram,74.0,True,No Review,366.36,0
15494,Eve D.,33.0,77050.0,2022-09-24,Engineering,Male,United Kingdom,Rajshahi,93.0,True,No Review,361.75,0
4506,Ira H.,60.0,103386.0,2024-07-12,Sales,Male,Bangladesh,Khulna,58.2,True,No Review,117.77,0
5428,Ira F.,43.0,52415.0,2013-03-04,Sales,Male,United States,Khulna,103.8,True,No Review,452.85,0
16296,Bob L.,27.0,69979.0,2016-11-29,Hr,Female,Bangladesh,Dhaka,90.0,True,No Review,106.69,0
14679,Ira U.,26.0,117908.0,2013-10-27,Marketing,Male,United States,Rajshahi,118.0,True,No Review,30.17,0
11865,Frank K.,29.0,86084.0,2017-07-12,Engineering,Male,United Kingdom,Sylhet,95.5,True,No Review,212.73,0
912,Ira L.,62.0,30092.0,2017-07-12,Engineering,Male,United States,Khulna,93.0,True,No Review,368.03,0
18937,Frank Z.,41.0,86112.0,2020-06-04,Engineering,Female,United Kingdom,Dhaka,107.9,True,No Review,147.08,0
11212,Eve C.,53.0,60888.0,2015-03-19,Sales,Female,Bangladesh,Dhaka,67.4,True,No Review,99.31,0
4605,Frank S.,44.0,94701.0,2019-08-17,Finance,Male,Bangladesh,Dhaka,99.5,True,No Review,331.01,0
7272,John V.,27.0,115337.0,2017-07-12,Hr,Male,United States,Chattogram,104.1,True,No Review,244.98000000000002,1
6219,Frank V.,31.0,71099.0,2017-07-12,Sales,Female,United States,Dhaka,52.6,True,No Review,384.6,0
8349,Ira I.,29.0,95563.0,2010-06-19,Sales,Female,United States,Dhaka,107.7,True,No Review,488.8,0
1061,Charlie U.,64.0,103890.0,2010-06-19,Sales,Female,United States,Chattogram,115.0,True,No Review,57.58,0
12076,Eve B.,49.0,43804.0,2014-02-09,Engineering,Male,Bangladesh,Chattogram,50.0,True,No Review,307.49,0
212,Hasan C.,48.0,106825.0,2010-10-10,Marketing,Female,Bangladesh,Sylhet,102.4,True,No Review,107.64,0
11859,Ira Z.,42.0,45956.0,2021-08-28,Hr,Male,United States,Sylhet,75.3,True,No Review,152.26,0
9102,Grace O.,55.0,47707.0,2022-10-20,Finance,Male,United States,Khulna,96.2,True,No Review,469.02,0
8384,Frank C.,65.0,82111.0,2013-03-09,Hr,Female,United States,Khulna,92.2,True,No Review,244.98000000000002,0
14235,Frank S.,52.0,77509.0,2019-12-28,Engineering,Male,United States,Khulna,81.6,True,No Review,297.07,0
14096,Frank R.,20.0,81047.0,2014-01-27,Engineering,Female,Bangladesh,Rajshahi,125.2,True,No Review,302.13,0
13056,Diana L.,55.0,78193.0,2011-08-17,Hr,Male,Bangladesh,Sylhet,127.0,True,No Review,104.95,0
2905,Grace R.,64.0,86534.0,2016-01-28,Engineering,Male,Bangladesh,Chattogram,80.9,True,No Review,361.79,0
10561,Grace O.,64.0,44642.0,2015-01-21,Hr,Male,United States,Khulna,102.4,True,No Review,345.62,0
3376,Eve W.,36.0,105381.0,2018-08-15,Engineering,Female,United States,Dhaka,59.5,True,No Review,291.02,0
16583,Ira D.,26.0,96690.0,2021-12-09,Hr,Female,Bangladesh,Rajshahi,65.7,True,No Review,471.87,0
12695,Ira R.,40.0,64054.0,2022-07-17,Engineering,Female,Bangladesh,Khulna,98.5,True,No Review,301.38,0
14987,Frank Z.,65.0,76660.0,2012-04-13,Engineering,Male,United States,Rajshahi,68.9,True,No Review,252.14,0
613,Grace B.,41.0,34421.0,2017-07-12,Hr,Male,United States,Khulna,122.5,True,No Review,247.03,0
1396,Bob E.,23.0,110210.0,2010-07-31,Marketing,Male,United States,Chattogram,88.7,True,No Review,378.78,0
12547,Ira K.,52.0,49296.0,2017-07-12,Finance,Female,United States,Dhaka,66.4,True,No Review,440.39,0
19538,Alice V.,44.0,93598.0,2022-04-24,Hr,Female,United States,Rajshahi,90.2,True,No Review,204.16,0
3889,Diana I.,25.0,83595.0,2010-03-17,Marketing,Male,United States,Khulna,115.3,True,No Review,352.33,0
16761,Bob B.,35.0,31059.0,2020-08-17,Engineering,Male,United States,Dhaka,88.8,True,No Review,425.38,0
17936,Alice O.,58.0,90694.0,2020-08-17,Hr,Female,United States,Khulna,71.9,True,No Review,185.82,0
8563,Bob V.,41.0,41832.0,2019-11-15,Engineering,Male,Bangladesh,Chattogram,51.0,True,No Review,233.51,0
16462,Diana U.,35.0,102624.0,2024-11-08,Sales,Female,Bangladesh,Dhaka,53.5,True,No Review,152.02,0
16328,John A.,31.0,51350.0,2015-05-05,Marketing,Female,Bangladesh,Khulna,118.1,True,No Review,243.54,0
9717,Grace G.,26.0,73436.0,2021-03-05,Sales,Male,United States,Dhaka,97.5,True,No Review,338.42,0
9086,Diana Z.,53.0,54773.0,2017-07-12,Marketing,Female,Bangladesh,Chattogram,129.4,True,No Review,224.88,0
15453,Eve M.,57.0,89737.0,2019-09-02,Sales,Female,Bangladesh,Rajshahi,101.2,True,No Review,216.8,1
4466,Charlie N.,49.0,44714.0,2014-10-16,Finance,Female,United Kingdom,Rajshahi,86.8,True,No Review,72.28,0
19190,Charlie Y.,30.0,103097.0,2017-09-03,Finance,Female,United States,Khulna,128.7,True,No Review,225.08,0
11239,Bob G.,57.0,101817.0,2021-08-14,Finance,Female,United States,Khulna,88.0,True,No Review,467.82,0
2188,Alice F.,25.0,88269.0,2013-12-23,Hr,Female,United Kingdom,Rajshahi,97.5,True,No Review,459.02,0
1404,Frank D.,24.0,117803.0,2020-07-02,Finance,Male,United Kingdom,Khulna,65.5,True,No Review,68.84,0
18848,Diana K.,43.0,30270.0,2014-01-17,Hr,Female,Bangladesh,Dhaka,64.1,True,No Review,243.81,0
18373,Frank I.,27.0,55769.0,2023-08-01,Engineering,Male,United States,Sylhet,103.0,True,No Review,48.11,0
16036,Alice A.,19.0,111997.0,2022-08-10,Hr,Male,United States,Dhaka,96.6,True,No Review,284.91,0
15356,Eve Q.,49.0,73876.0,2011-12-19,Hr,Female,United States,Sylhet,113.0,True,No Review,316.13,0
18705,Hasan Y.,42.0,112784.0,2016-08-31,Sales,Male,United States,Rajshahi,117.8,True,No Review,220.26,0
13455,Grace Z.,53.0,46573.0,2012-07-06,Hr,Female,United States,Rajshahi,45.8,True,No Review,230.14,0
18941,John B.,49.0,36458.0,2010-01-29,Hr,Male,Bangladesh,Chattogram,67.0,True,No Review,302.22,0
9468,John Y.,63.0,41340.0,2016-10-21,Finance,Male,United States,Dhaka,67.4,True,No Review,51.55,0
7447,Hasan D.,24.0,115784.0,2021-06-29,Finance,Female,Bangladesh,Rajshahi,47.7,True,No Review,244.98000000000002,0
3181,John T.,19.0,80064.0,2023-07-16,Finance,Male,United Kingdom,Sylhet,116.2,True,No Review,283.26,0
2573,Charlie D.,54.0,84984.0,2015-02-04,Finance,Female,Bangladesh,Chattogram,69.6,True,No Review,158.49,0
12303,Grace J.,36.0,107648.0,2011-10-20,Finance,Male,United States,Rajshahi,89.5,True,No Review,72.87,0
2335,Ira V.,61.0,64788.0,2017-03-18,Marketing,Female,United States,Sylhet,72.0,True,No Review,200.4,0
8217,Hasan L.,42.0,82383.0,2017-02-26,Hr,Male,Bangladesh,Sylhet,69.0,True,No Review,293.46,0
8576,Alice O.,36.0,83699.0,2011-08-28,Sales,Female,United Kingdom,Sylhet,80.7,True,No Review,59.65,0
6698,Eve K.,30.0,36470.0,2018-06-14,Finance,Male,Bangladesh,Dhaka,116.7,True,No Review,374.01,0
17079,Alice J.,64.0,31343.0,2021-11-10,Finance,Male,United States,Rajshahi,57.3,True,No Review,445.85,0
296,John C.,42.0,78759.0,2023-12-21,Finance,Male,Bangladesh,Dhaka,66.1,True,No Review,288.74,0
8483,Grace T.,65.0,45726.0,2016-08-29,Sales,Female,United Kingdom,Khulna,117.8,True,No Review,244.98000000000002,0
14542,Hasan C.,61.0,75062.0,2010-01-16,Engineering,Male,United Kingdom,Sylhet,119.0,True,No Review,399.9,0
15604,Ira W.,50.0,59289.0,2020-03-24,Marketing,Male,Bangladesh,Rajshahi,78.5,True,No Review,419.68,0
11809,Diana U.,21.0,102147.0,2024-10-19,Sales,Female,United Kingdom,Sylhet,65.3,True,No Review,122.14,0
3588,Alice S.,41.0,109842.0,2015-01-11,Finance,Male,United States,Khulna,129.4,True,No Review,14.3,0
2627,Diana A.,51.0,34277.0,2010-08-10,Marketing,Female,United States,Rajshahi,120.1,True,No Review,194.73,0
5587,Hasan L.,60.0,48295.0,2012-06-28,Hr,Male,United States,Dhaka,62.3,True,No Review,490.91,0
1541,Eve O.,18.0,36079.0,2017-07-12,Marketing,Female,Bangladesh,Dhaka,120.5,True,No Review,249.42,0
18095,Bob B.,60.0,163212.0,2011-10-14,Finance,Male,Bangladesh,Chattogram,109.5,True,No Review,425.78,0
15589,Grace D.,65.0,83645.0,2017-07-12,Sales,Male,United States,Chattogram,69.4,True,No Review,474.52,0
16939,Frank W.,56.0,33347.0,2023-05-22,Sales,Female,United States,Khulna,114.5,True,No Review,247.61,0
13523,Eve C.,20.0,106675.0,2017-07-12,Finance,Female,United States,Rajshahi,53.6,True,No Review,115.79,0
13514,Diana F.,47.0,95736.0,2021-08-30,Sales,Female,Bangladesh,Chattogram,88.7,True,No Review,64.38,0
14102,Frank H.,24.0,42259.0,2013-12-18,Sales,Female,United States,Rajshahi,61.3,True,No Review,244.98000000000002,0
10743,Charlie V.,43.0,53192.0,2024-03-25,Sales,Male,United Kingdom,Khulna,80.6,True,No Review,457.83,0
2392,Ira O.,59.0,163212.0,2017-06-18,Hr,Male,United States,Rajshahi,81.9,True,No Review,358.9,0
9550,Grace E.,25.0,53689.0,2017-07-23,Engineering,Male,Bangladesh,Dhaka,95.0,True,No Review,303.14,1
1602,Diana V.,41.0,50899.0,2016-07-16,Marketing,Male,United States,Chattogram,128.5,True,No Review,19.98,0
10010,Hasan Y.,43.0,48843.0,2011-06-17,Hr,Female,United States,Chattogram,83.4,True,No Review,391.54,0
5037,Eve P.,27.0,36399.0,2017-07-12,Engineering,Female,United Kingdom,Rajshahi,63.1,True,No Review,49.37,0
6874,Bob A.,50.0,64507.0,2012-08-11,Marketing,Female,United States,Rajshahi,92.2,True,No Review,366.36,0
924,Grace I.,59.0,70289.0,2022-09-12,Marketing,Female,United Kingdom,Sylhet,72.3,True,No Review,235.43,0
14736,Grace T.,50.0,87195.0,2012-06-04,Hr,Female,United States,Dhaka,52.8,True,No Review,164.1,0
18714,John U.,33.0,71798.0,2020-05-07,Marketing,Male,United States,Khulna,128.2,True,No Review,287.62,0
8516,John B.,31.0,44936.0,2017-07-12,Marketing,Male,Bangladesh,Khulna,108.7,True,No Review,111.3,0
2148,Bob R.,22.0,93910.0,2014-04-24,Sales,Male,United Kingdom,Dhaka,72.1,True,No Review,80.18,0
13893,Diana Q.,45.0,100496.0,2011-06-15,Engineering,Female,Bangladesh,Chattogram,62.3,True,No Review,404.87,0
12013,John N.,36.0,76307.0,2020-11-08,Hr,Male,United States,Rajshahi,92.0,True,No Review,212.82,0
10199,Charlie S.,56.0,35706.0,2015-05-17,Sales,Male,United States,Chattogram,89.0,True,No Review,232.61,0
17787,Diana R.,57.0,37111.0,2020-02-13,Sales,Female,United Kingdom,Rajshahi,54.4,True,No Review,244.98000000000002,0
18125,Hasan D.,24.0,84477.0,2020-02-12,Hr,Female,United Kingdom,Chattogram,64.2,True,No Review,304.51,0
10821,Diana P.,42.0,63101.0,2021-08-27,Engineering,Female,United States,Dhaka,76.7,True,No Review,377.79,0
15830,Eve M.,18.0,38420.0,2014-11-11,Hr,Female,United Kingdom,Dhaka,55.6,True,No Review,24.88,0
552,Alice L.,58.0,108742.0,2024-01-11,Engineering,Male,United Kingdom,Rajshahi,82.5,True,No Review,235.59,0
1429,Charlie H.,21.0,102347.0,2017-07-12,Sales,Female,United States,Chattogram,97.6,True,No Review,244.98000000000002,0
211,Alice G.,44.0,15000.0,2018-01-24,Sales,Male,Bangladesh,Sylhet,71.6,True,No Review,218.82,0
16514,Eve P.,57.0,72675.0,2017-09-16,Marketing,Male,Bangladesh,Khulna,81.2,True,No Review,244.98000000000002,0
10911,Ira V.,27.0,95093.0,2016-04-29,Marketing,Male,United Kingdom,Khulna,101.0,True,No Review,233.9,0
